first_name,last_name,filer_name,office,filing_date,report_title,report_id,report_key,filing_format,report_url
Rick,Scott,Rick Scott,"Scott, Rick (Senator)",2025-03-03,Periodic Transaction Report for 03/03/2025,379b806a-8e3a-40ff-b363-bd95b247bc38,379b806a-8e3a-40ff-b363-bd95b247bc38,electronic_html,https://efdsearch.senate.gov/search/view/ptr/379b806a-8e3a-40ff-b363-bd95b247bc38/
Ashley,Moody,Ashley Moody,"Moody, Ashley B. (Senator)",2025-02-21,Periodic Transaction Report for 02/22/2025,5e2160d6-9770-4c7b-b65e-9b7794043d25,5e2160d6-9770-4c7b-b65e-9b7794043d25,electronic_html,https://efdsearch.senate.gov/search/view/ptr/5e2160d6-9770-4c7b-b65e-9b7794043d25/
Ron L,Wyden,Ron L Wyden,"Wyden, Ron (Senator)",2025-02-21,Periodic Transaction Report for 02/21/2025,f3e6926f-70d4-4265-9b81-68798dfc73bb,f3e6926f-70d4-4265-9b81-68798dfc73bb,electronic_html,https://efdsearch.senate.gov/search/view/ptr/f3e6926f-70d4-4265-9b81-68798dfc73bb/
Thomas H,Tuberville,Thomas H Tuberville,"Tuberville, Tommy (Senator)",2025-02-14,Periodic Transaction Report for 02/14/2025,b52d72ba-b052-42c7-9ced-2d0b392a1691,b52d72ba-b052-42c7-9ced-2d0b392a1691,electronic_html,https://efdsearch.senate.gov/search/view/ptr/b52d72ba-b052-42c7-9ced-2d0b392a1691/
Shelley M,Capito,Shelley M Capito,"Capito, Shelley Moore (Senator)",2025-02-13,Periodic Transaction Report for 02/13/2025,e80feabd-db9d-4949-bc5b-3c847028076e,e80feabd-db9d-4949-bc5b-3c847028076e,electronic_html,https://efdsearch.senate.gov/search/view/ptr/e80feabd-db9d-4949-bc5b-3c847028076e/
RICHARD,BLUMENTHAL,RICHARD BLUMENTHAL,Senator,2025-02-10,Periodic Transaction Report for 02/10/2025,14607985-10ba-44a3-bd64-9840e003b06e,14607985-10ba-44a3-bd64-9840e003b06e,paper_scan,https://efdsearch.senate.gov/search/view/paper/14607985-10ba-44a3-bd64-9840e003b06e/
David H,McCormick,David H McCormick,"McCormick, David H. (Senator)",2025-02-09,Periodic Transaction Report for 02/10/2025,54706de3-8e57-4616-8476-5dcc58365e88,54706de3-8e57-4616-8476-5dcc58365e88,electronic_html,https://efdsearch.senate.gov/search/view/ptr/54706de3-8e57-4616-8476-5dcc58365e88/
John,Boozman,John Boozman,"Boozman, John (Senator)",2025-02-08,Periodic Transaction Report for 02/08/2025,16381620-d336-4b9a-98fd-86dd3364c8c5,16381620-d336-4b9a-98fd-86dd3364c8c5,electronic_html,https://efdsearch.senate.gov/search/view/ptr/16381620-d336-4b9a-98fd-86dd3364c8c5/
John,Boozman,John Boozman,"Boozman, John (Senator)",2025-02-08,Periodic Transaction Report for 02/08/2025,5d03af49-5bd7-4212-9587-7bfd13b98185,5d03af49-5bd7-4212-9587-7bfd13b98185,electronic_html,https://efdsearch.senate.gov/search/view/ptr/5d03af49-5bd7-4212-9587-7bfd13b98185/
John,Fetterman,John Fetterman,"Fetterman, John (Senator)",2025-02-07,Periodic Transaction Report for 02/07/2025,5600cc30-f2c9-4d6b-b681-baae1c70a40a,5600cc30-f2c9-4d6b-b681-baae1c70a40a,electronic_html,https://efdsearch.senate.gov/search/view/ptr/5600cc30-f2c9-4d6b-b681-baae1c70a40a/
David H,McCormick,David H McCormick,"McCormick, David H. (Senator)",2025-02-05,Periodic Transaction Report for 02/06/2025,4ba30498-d6c3-4bc5-9a28-076d5cb7001f,4ba30498-d6c3-4bc5-9a28-076d5cb7001f,electronic_html,https://efdsearch.senate.gov/search/view/ptr/4ba30498-d6c3-4bc5-9a28-076d5cb7001f/
William F,"Hagerty, IV","William F Hagerty, IV","Hagerty, Bill (Senator)",2025-01-22,Periodic Transaction Report for 01/22/2025,f09fb0fe-7f70-434e-88c7-a43e96ee08a7,f09fb0fe-7f70-434e-88c7-a43e96ee08a7,electronic_html,https://efdsearch.senate.gov/search/view/ptr/f09fb0fe-7f70-434e-88c7-a43e96ee08a7/
RICHARD,BLUMENTHAL,RICHARD BLUMENTHAL,Senator,2025-01-21,Periodic Transaction Report for 01/21/2025,d7d35e4a-545e-4215-a318-f90031461bc3,d7d35e4a-545e-4215-a318-f90031461bc3,paper_scan,https://efdsearch.senate.gov/search/view/paper/d7d35e4a-545e-4215-a318-f90031461bc3/
Jerry,"Moran,","Jerry Moran,","Moran, Jerry (Senator)",2025-01-18,Periodic Transaction Report for 01/18/2025,e37322e3-0829-4e3c-9faf-7a4a1a957e09,e37322e3-0829-4e3c-9faf-7a4a1a957e09,electronic_html,https://efdsearch.senate.gov/search/view/ptr/e37322e3-0829-4e3c-9faf-7a4a1a957e09/
John,Boozman,John Boozman,"Boozman, John (Senator)",2025-01-14,Periodic Transaction Report for 01/14/2025,53c96503-83f8-41d0-ae07-9f7ea463f37b,53c96503-83f8-41d0-ae07-9f7ea463f37b,electronic_html,https://efdsearch.senate.gov/search/view/ptr/53c96503-83f8-41d0-ae07-9f7ea463f37b/
Sheldon,Whitehouse,Sheldon Whitehouse,"Whitehouse, Sheldon (Senator)",2025-01-08,Periodic Transaction Report for 01/08/2025,70c80513-d89a-4382-afa6-d80f6c1fcbf1,70c80513-d89a-4382-afa6-d80f6c1fcbf1,electronic_html,https://efdsearch.senate.gov/search/view/ptr/70c80513-d89a-4382-afa6-d80f6c1fcbf1/
Shelley M,Capito,Shelley M Capito,"Capito, Shelley Moore (Senator)",2025-01-06,Periodic Transaction Report for 01/06/2025,37265fce-ec98-4bba-8b2b-33b30def336f,37265fce-ec98-4bba-8b2b-33b30def336f,electronic_html,https://efdsearch.senate.gov/search/view/ptr/37265fce-ec98-4bba-8b2b-33b30def336f/
A. Mitchell,"McConnell, Jr.","A. Mitchell McConnell, Jr.","McConnell, A. Mitchell Jr. (Senator)",2025-01-04,Periodic Transaction Report for 01/04/2025,de5dbd67-5370-432c-a943-a267f16ef49d,de5dbd67-5370-432c-a943-a267f16ef49d,electronic_html,https://efdsearch.senate.gov/search/view/ptr/de5dbd67-5370-432c-a943-a267f16ef49d/
RICHARD,BLUMENTHAL,RICHARD BLUMENTHAL,Senator,2024-12-31,Periodic Transaction Report for 12/31/2024,7d8d619e-cbcb-4fec-9146-d4bbd7b87c3a,7d8d619e-cbcb-4fec-9146-d4bbd7b87c3a,paper_scan,https://efdsearch.senate.gov/search/view/paper/7d8d619e-cbcb-4fec-9146-d4bbd7b87c3a/
William F,"Hagerty, IV","William F Hagerty, IV","Hagerty, Bill (Senator)",2024-12-30,Periodic Transaction Report for 12/30/2024,63d6b410-364c-479e-bc08-f51fb938c72a,63d6b410-364c-479e-bc08-f51fb938c72a,electronic_html,https://efdsearch.senate.gov/search/view/ptr/63d6b410-364c-479e-bc08-f51fb938c72a/
Rick,Scott,Rick Scott,"Scott, Rick (Senator)",2024-12-20,Periodic Transaction Report for 12/20/2024,d9c3a185-c62f-410b-96b7-ae662334ee39,d9c3a185-c62f-410b-96b7-ae662334ee39,electronic_html,https://efdsearch.senate.gov/search/view/ptr/d9c3a185-c62f-410b-96b7-ae662334ee39/
John,Boozman,John Boozman,"Boozman, John (Senator)",2024-12-17,Periodic Transaction Report for 12/17/2024,0fb45fec-86dd-4450-a593-2137fb0c5b39,0fb45fec-86dd-4450-a593-2137fb0c5b39,electronic_html,https://efdsearch.senate.gov/search/view/ptr/0fb45fec-86dd-4450-a593-2137fb0c5b39/
John,Boozman,John Boozman,"Boozman, John (Senator)",2024-12-17,Periodic Transaction Report for 12/17/2024,e69e4753-8d5b-485e-8c9f-3b8fedf24b80,e69e4753-8d5b-485e-8c9f-3b8fedf24b80,electronic_html,https://efdsearch.senate.gov/search/view/ptr/e69e4753-8d5b-485e-8c9f-3b8fedf24b80/
RICHARD,BLUMENTHAL,RICHARD BLUMENTHAL,Senator,2024-12-09,Periodic Transaction Report for 12/09/2024,9af2d969-8530-41e5-bba4-fbdfa7dce896,9af2d969-8530-41e5-bba4-fbdfa7dce896,paper_scan,https://efdsearch.senate.gov/search/view/paper/9af2d969-8530-41e5-bba4-fbdfa7dce896/
Sheldon,Whitehouse,Sheldon Whitehouse,"Whitehouse, Sheldon (Senator)",2024-12-05,Periodic Transaction Report for 12/05/2024,85351604-889b-4ee8-ac8e-6b99b5543143,85351604-889b-4ee8-ac8e-6b99b5543143,electronic_html,https://efdsearch.senate.gov/search/view/ptr/85351604-889b-4ee8-ac8e-6b99b5543143/
John,Fetterman,John Fetterman,"Fetterman, John (Senator)",2024-12-03,Periodic Transaction Report for 12/03/2024,8d18c865-ecbd-4945-aacd-5df646910155,8d18c865-ecbd-4945-aacd-5df646910155,electronic_html,https://efdsearch.senate.gov/search/view/ptr/8d18c865-ecbd-4945-aacd-5df646910155/
William F,"Hagerty, IV","William F Hagerty, IV","Hagerty, Bill (Senator)",2024-11-25,Periodic Transaction Report for 11/25/2024,a076a6f8-81d7-4cde-9fa0-bb434fb9821a,a076a6f8-81d7-4cde-9fa0-bb434fb9821a,electronic_html,https://efdsearch.senate.gov/search/view/ptr/a076a6f8-81d7-4cde-9fa0-bb434fb9821a/
Tina,Smith,Tina Smith,"Smith, Tina (Senator)",2024-11-21,Periodic Transaction Report for 11/21/2024,c337b418-b154-457a-9fd1-147b2dbcb151,c337b418-b154-457a-9fd1-147b2dbcb151,electronic_html,https://efdsearch.senate.gov/search/view/ptr/c337b418-b154-457a-9fd1-147b2dbcb151/
Rick,Scott,Rick Scott,"Scott, Rick (Senator)",2024-11-20,Periodic Transaction Report for 11/20/2024,b16a2be7-815a-4451-a4a7-dce671fb5e8d,b16a2be7-815a-4451-a4a7-dce671fb5e8d,electronic_html,https://efdsearch.senate.gov/search/view/ptr/b16a2be7-815a-4451-a4a7-dce671fb5e8d/
Thomas H,Tuberville,Thomas H Tuberville,"Tuberville, Tommy (Senator)",2024-11-15,Periodic Transaction Report for 11/15/2024,fb8e7c07-ad6c-48e0-a6af-de9bf58827d6,fb8e7c07-ad6c-48e0-a6af-de9bf58827d6,electronic_html,https://efdsearch.senate.gov/search/view/ptr/fb8e7c07-ad6c-48e0-a6af-de9bf58827d6/
Gary C,Peters,Gary C Peters,"Peters, Gary (Senator)",2024-11-14,Periodic Transaction Report for 11/14/2024,f107eca1-7edb-4f5a-b81e-f4134df3b21b,f107eca1-7edb-4f5a-b81e-f4134df3b21b,electronic_html,https://efdsearch.senate.gov/search/view/ptr/f107eca1-7edb-4f5a-b81e-f4134df3b21b/
Mark R,Warner,Mark R Warner,"Warner, Mark (Senator)",2024-11-12,Periodic Transaction Report for 11/12/2024,4c8b14b5-10c1-4b0c-93dc-49886f76075c,4c8b14b5-10c1-4b0c-93dc-49886f76075c,electronic_html,https://efdsearch.senate.gov/search/view/ptr/4c8b14b5-10c1-4b0c-93dc-49886f76075c/
John,Fetterman,John Fetterman,"Fetterman, John (Senator)",2024-11-12,Periodic Transaction Report for 11/12/2024,04487b72-9a2e-4ba2-815d-bb092850f6a6,04487b72-9a2e-4ba2-815d-bb092850f6a6,electronic_html,https://efdsearch.senate.gov/search/view/ptr/04487b72-9a2e-4ba2-815d-bb092850f6a6/
Shelley M,Capito,Shelley M Capito,"Capito, Shelley Moore (Senator)",2024-11-12,Periodic Transaction Report for 11/12/2024,31c14513-bc60-4d79-a426-210190638482,31c14513-bc60-4d79-a426-210190638482,electronic_html,https://efdsearch.senate.gov/search/view/ptr/31c14513-bc60-4d79-a426-210190638482/
Sheldon,Whitehouse,Sheldon Whitehouse,"Whitehouse, Sheldon (Senator)",2024-11-07,Periodic Transaction Report for 11/07/2024,a3fd3dbc-8c32-476a-85eb-67ee0ce304cb,a3fd3dbc-8c32-476a-85eb-67ee0ce304cb,electronic_html,https://efdsearch.senate.gov/search/view/ptr/a3fd3dbc-8c32-476a-85eb-67ee0ce304cb/
RICHARD,BLUMENTHAL,RICHARD BLUMENTHAL,Senator,2024-10-30,Periodic Transaction Report for 10/30/2024,fde3b4a5-78ab-4ec7-a0a1-fc462d39649a,fde3b4a5-78ab-4ec7-a0a1-fc462d39649a,paper_scan,https://efdsearch.senate.gov/search/view/paper/fde3b4a5-78ab-4ec7-a0a1-fc462d39649a/
Rick,Scott,Rick Scott,"Scott, Rick (Senator)",2024-10-23,Periodic Transaction Report for 10/23/2024,a7daa704-b0e4-4069-8ee4-d2dd854a4d33,a7daa704-b0e4-4069-8ee4-d2dd854a4d33,electronic_html,https://efdsearch.senate.gov/search/view/ptr/a7daa704-b0e4-4069-8ee4-d2dd854a4d33/
John,Boozman,John Boozman,"Boozman, John (Senator)",2024-10-18,Periodic Transaction Report for 10/18/2024,e059c06a-1f17-4143-bdca-be82e73eba53,e059c06a-1f17-4143-bdca-be82e73eba53,electronic_html,https://efdsearch.senate.gov/search/view/ptr/e059c06a-1f17-4143-bdca-be82e73eba53/
John,Boozman,John Boozman,"Boozman, John (Senator)",2024-10-18,Periodic Transaction Report for 10/18/2024,833ba1d7-3736-4a2c-a3be-c56a641a01fe,833ba1d7-3736-4a2c-a3be-c56a641a01fe,electronic_html,https://efdsearch.senate.gov/search/view/ptr/833ba1d7-3736-4a2c-a3be-c56a641a01fe/
RICHARD,BLUMENTHAL,RICHARD BLUMENTHAL,Senator,2024-10-16,Periodic Transaction Report for 10/16/2024,520e479e-3586-4de5-a16b-cb7c22414594,520e479e-3586-4de5-a16b-cb7c22414594,paper_scan,https://efdsearch.senate.gov/search/view/paper/520e479e-3586-4de5-a16b-cb7c22414594/
John W,Hickenlooper,John W Hickenlooper,"Hickenlooper, John (Senator)",2024-10-15,Periodic Transaction Report for 10/15/2024,7d47ef37-89f5-4649-ac7d-739741be9148,7d47ef37-89f5-4649-ac7d-739741be9148,electronic_html,https://efdsearch.senate.gov/search/view/ptr/7d47ef37-89f5-4649-ac7d-739741be9148/
Sheldon,Whitehouse,Sheldon Whitehouse,"Whitehouse, Sheldon (Senator)",2024-10-10,Periodic Transaction Report for 10/10/2024,be35b273-bd11-4c0f-a437-8eb1df7fc77a,be35b273-bd11-4c0f-a437-8eb1df7fc77a,electronic_html,https://efdsearch.senate.gov/search/view/ptr/be35b273-bd11-4c0f-a437-8eb1df7fc77a/
Shelley M,Capito,Shelley M Capito,"Capito, Shelley Moore (Senator)",2024-10-05,Periodic Transaction Report for 10/05/2024,1489e003-c0e6-4370-9068-7c42946e5555,1489e003-c0e6-4370-9068-7c42946e5555,electronic_html,https://efdsearch.senate.gov/search/view/ptr/1489e003-c0e6-4370-9068-7c42946e5555/
RICHARD,BLUMENTHAL,RICHARD BLUMENTHAL,Senator,2024-10-02,Periodic Transaction Report for 10/02/2024,c6b29455-39fd-4033-93fe-f9b1d69c9751,c6b29455-39fd-4033-93fe-f9b1d69c9751,paper_scan,https://efdsearch.senate.gov/search/view/paper/c6b29455-39fd-4033-93fe-f9b1d69c9751/
John W,Hickenlooper,John W Hickenlooper,"Hickenlooper, John (Senator)",2024-09-19,Periodic Transaction Report for 09/19/2024,80c3b3f6-f466-440a-bbdc-dc4e6b5b52ca,80c3b3f6-f466-440a-bbdc-dc4e6b5b52ca,electronic_html,https://efdsearch.senate.gov/search/view/ptr/80c3b3f6-f466-440a-bbdc-dc4e6b5b52ca/
Mark R,Warner,Mark R Warner,"Warner, Mark (Senator)",2024-09-16,Periodic Transaction Report for 09/16/2024,e9bc4f11-1b55-444b-b198-78db5eb92d73,e9bc4f11-1b55-444b-b198-78db5eb92d73,electronic_html,https://efdsearch.senate.gov/search/view/ptr/e9bc4f11-1b55-444b-b198-78db5eb92d73/
A. Mitchell,"McConnell, Jr.","A. Mitchell McConnell, Jr.","McConnell, A. Mitchell Jr. (Senator)",2024-09-16,Periodic Transaction Report for 09/16/2024,53191e77-cbc8-4155-ad7f-3a720b83da89,53191e77-cbc8-4155-ad7f-3a720b83da89,electronic_html,https://efdsearch.senate.gov/search/view/ptr/53191e77-cbc8-4155-ad7f-3a720b83da89/
Susan M,Collins,Susan M Collins,"Collins, Susan M. (Senator)",2024-09-13,Periodic Transaction Report for 09/14/2024,c3b580a2-779a-433c-9a88-ba54cf9a41ac,c3b580a2-779a-433c-9a88-ba54cf9a41ac,electronic_html,https://efdsearch.senate.gov/search/view/ptr/c3b580a2-779a-433c-9a88-ba54cf9a41ac/
Thomas H,Tuberville,Thomas H Tuberville,"Tuberville, Tommy (Senator)",2024-09-13,Periodic Transaction Report for 09/13/2024,ff447117-d7c4-47fd-83c7-a34d39192b71,ff447117-d7c4-47fd-83c7-a34d39192b71,electronic_html,https://efdsearch.senate.gov/search/view/ptr/ff447117-d7c4-47fd-83c7-a34d39192b71/
John W,Hickenlooper,John W Hickenlooper,"Hickenlooper, John (Senator)",2024-09-05,Periodic Transaction Report for 09/05/2024,ba223914-1e58-468f-882a-e10694f6c14a,ba223914-1e58-468f-882a-e10694f6c14a,electronic_html,https://efdsearch.senate.gov/search/view/ptr/ba223914-1e58-468f-882a-e10694f6c14a/
Shelley M,Capito,Shelley M Capito,"Capito, Shelley Moore (Senator)",2024-09-05,Periodic Transaction Report for 09/05/2024,c585b26b-70d2-4ba8-83a1-a03921b62aaf,c585b26b-70d2-4ba8-83a1-a03921b62aaf,electronic_html,https://efdsearch.senate.gov/search/view/ptr/c585b26b-70d2-4ba8-83a1-a03921b62aaf/
Sheldon,Whitehouse,Sheldon Whitehouse,"Whitehouse, Sheldon (Senator)",2024-09-04,Periodic Transaction Report for 09/04/2024,0fa07a20-9378-4a1c-a55a-083f16baf606,0fa07a20-9378-4a1c-a55a-083f16baf606,electronic_html,https://efdsearch.senate.gov/search/view/ptr/0fa07a20-9378-4a1c-a55a-083f16baf606/
Jerry,"Moran,","Jerry Moran,","Moran, Jerry (Senator)",2024-08-29,Periodic Transaction Report for 08/29/2024,bef47efb-e0e5-47b1-ac7b-80dae682a8c7,bef47efb-e0e5-47b1-ac7b-80dae682a8c7,electronic_html,https://efdsearch.senate.gov/search/view/ptr/bef47efb-e0e5-47b1-ac7b-80dae682a8c7/
Sheldon,Whitehouse,Sheldon Whitehouse,"Whitehouse, Sheldon (Senator)",2024-08-21,Periodic Transaction Report for 08/21/2024,659af64a-f12f-43f9-b4f4-0a7bcf3d3613,659af64a-f12f-43f9-b4f4-0a7bcf3d3613,electronic_html,https://efdsearch.senate.gov/search/view/ptr/659af64a-f12f-43f9-b4f4-0a7bcf3d3613/
RICHARD,BLUMENTHAL,RICHARD BLUMENTHAL,Senator,2024-08-20,Periodic Transaction Report for 08/20/2024,d7e2b033-3bb4-4877-95fc-497264e9e0ce,d7e2b033-3bb4-4877-95fc-497264e9e0ce,paper_scan,https://efdsearch.senate.gov/search/view/paper/d7e2b033-3bb4-4877-95fc-497264e9e0ce/
Mark R,Warner,Mark R Warner,"Warner, Mark (Senator)",2024-08-19,Periodic Transaction Report for 08/19/2024,56ec1f7c-ec77-465a-a3c7-d70caf591e61,56ec1f7c-ec77-465a-a3c7-d70caf591e61,electronic_html,https://efdsearch.senate.gov/search/view/ptr/56ec1f7c-ec77-465a-a3c7-d70caf591e61/
Susan M,Collins,Susan M Collins,"Collins, Susan M. (Senator)",2024-08-15,Periodic Transaction Report for 08/16/2024,9b782ca8-bf85-4256-bada-b6cca565e20f,9b782ca8-bf85-4256-bada-b6cca565e20f,electronic_html,https://efdsearch.senate.gov/search/view/ptr/9b782ca8-bf85-4256-bada-b6cca565e20f/
John,Fetterman,John Fetterman,"Fetterman, John (Senator)",2024-08-15,Periodic Transaction Report for 08/15/2024,2596f23a-bfab-416a-8971-dab737a46efc,2596f23a-bfab-416a-8971-dab737a46efc,electronic_html,https://efdsearch.senate.gov/search/view/ptr/2596f23a-bfab-416a-8971-dab737a46efc/
Rick,Scott,Rick Scott,"Scott, Rick (Senator)",2024-08-13,Periodic Transaction Report for 08/14/2024,73a99931-0e4a-4ca0-bf62-305fc0386998,73a99931-0e4a-4ca0-bf62-305fc0386998,electronic_html,https://efdsearch.senate.gov/search/view/ptr/73a99931-0e4a-4ca0-bf62-305fc0386998/
John,Fetterman,John Fetterman,"Fetterman, John (Senator)",2024-08-13,Periodic Transaction Report for 08/13/2024,161ff3c5-a401-48b8-aa82-70272dde4da1,161ff3c5-a401-48b8-aa82-70272dde4da1,electronic_html,https://efdsearch.senate.gov/search/view/ptr/161ff3c5-a401-48b8-aa82-70272dde4da1/
William F,"Hagerty, IV","William F Hagerty, IV","Hagerty, Bill (Senator)",2024-08-13,Periodic Transaction Report for 08/13/2024,f0ddb350-3763-4bc9-8d9f-6c0d8885396d,f0ddb350-3763-4bc9-8d9f-6c0d8885396d,electronic_html,https://efdsearch.senate.gov/search/view/ptr/f0ddb350-3763-4bc9-8d9f-6c0d8885396d/
Shelley M,Capito,Shelley M Capito,"Capito, Shelley Moore (Senator)",2024-08-11,Periodic Transaction Report for 08/11/2024,919a2b2d-d5f8-4f14-ab26-9e67b82b7b4c,919a2b2d-d5f8-4f14-ab26-9e67b82b7b4c,electronic_html,https://efdsearch.senate.gov/search/view/ptr/919a2b2d-d5f8-4f14-ab26-9e67b82b7b4c/
John,Boozman,John Boozman,"Boozman, John (Senator)",2024-08-06,Periodic Transaction Report for 08/06/2024,53393448-4e89-49a2-9fb0-ddce2e0d4832,53393448-4e89-49a2-9fb0-ddce2e0d4832,electronic_html,https://efdsearch.senate.gov/search/view/ptr/53393448-4e89-49a2-9fb0-ddce2e0d4832/
Gary C,Peters,Gary C Peters,"Peters, Gary (Senator)",2024-08-05,Periodic Transaction Report for 08/05/2024,af3e4dec-0e1e-4833-9620-4f6c61523cfc,af3e4dec-0e1e-4833-9620-4f6c61523cfc,electronic_html,https://efdsearch.senate.gov/search/view/ptr/af3e4dec-0e1e-4833-9620-4f6c61523cfc/
Katie,Britt,Katie Britt,"Britt, Katie (Senator)",2024-07-29,Periodic Transaction Report for 07/29/2024,15b456b6-a016-42dd-abdd-4bec977f69c0,15b456b6-a016-42dd-abdd-4bec977f69c0,electronic_html,https://efdsearch.senate.gov/search/view/ptr/15b456b6-a016-42dd-abdd-4bec977f69c0/
Sheldon,Whitehouse,Sheldon Whitehouse,"Whitehouse, Sheldon (Senator)",2024-07-16,Periodic Transaction Report for 07/16/2024,a95aa661-875c-461e-9dbd-fccd25dce9de,a95aa661-875c-461e-9dbd-fccd25dce9de,electronic_html,https://efdsearch.senate.gov/search/view/ptr/a95aa661-875c-461e-9dbd-fccd25dce9de/
Susan M,Collins,Susan M Collins,"Collins, Susan M. (Senator)",2024-07-12,Periodic Transaction Report for 07/12/2024,b1e91027-5aab-4824-9583-5e9d739c2d57,b1e91027-5aab-4824-9583-5e9d739c2d57,electronic_html,https://efdsearch.senate.gov/search/view/ptr/b1e91027-5aab-4824-9583-5e9d739c2d57/
JOHN,FETTERMAN,JOHN FETTERMAN,Senator,2024-07-12,Periodic Transaction Report for 07/12/2024,3b1affbf-2359-4fef-980d-1d2600cb8731,3b1affbf-2359-4fef-980d-1d2600cb8731,paper_scan,https://efdsearch.senate.gov/search/view/paper/3b1affbf-2359-4fef-980d-1d2600cb8731/
Shelley M,Capito,Shelley M Capito,"Capito, Shelley Moore (Senator)",2024-07-11,Periodic Transaction Report for 07/11/2024,66665c54-7f3f-43a4-bd64-6181a43205da,66665c54-7f3f-43a4-bd64-6181a43205da,electronic_html,https://efdsearch.senate.gov/search/view/ptr/66665c54-7f3f-43a4-bd64-6181a43205da/
John,Boozman,John Boozman,"Boozman, John (Senator)",2024-07-11,Periodic Transaction Report for 07/11/2024,17792029-d977-49d7-8d9c-042dc3d342e9,17792029-d977-49d7-8d9c-042dc3d342e9,electronic_html,https://efdsearch.senate.gov/search/view/ptr/17792029-d977-49d7-8d9c-042dc3d342e9/
John,Boozman,John Boozman,"Boozman, John (Senator)",2024-07-11,Periodic Transaction Report for 07/11/2024,c417b7b2-e80f-477d-9647-c22bc8c1cd1b,c417b7b2-e80f-477d-9647-c22bc8c1cd1b,electronic_html,https://efdsearch.senate.gov/search/view/ptr/c417b7b2-e80f-477d-9647-c22bc8c1cd1b/
Rick,Scott,Rick Scott,"Scott, Rick (Senator)",2024-07-06,Periodic Transaction Report for 07/06/2024,909566de-2b97-434a-aff2-decc117f92e7,909566de-2b97-434a-aff2-decc117f92e7,electronic_html,https://efdsearch.senate.gov/search/view/ptr/909566de-2b97-434a-aff2-decc117f92e7/
RICHARD,BLUMENTHAL,RICHARD BLUMENTHAL,Senator,2024-06-20,Periodic Transaction Report for 06/20/2024,2cd90465-7aef-4f33-881a-57cbf4f439ef,2cd90465-7aef-4f33-881a-57cbf4f439ef,paper_scan,https://efdsearch.senate.gov/search/view/paper/2cd90465-7aef-4f33-881a-57cbf4f439ef/
Thomas H,Tuberville,Thomas H Tuberville,"Tuberville, Tommy (Senator)",2024-06-14,Periodic Transaction Report for 06/14/2024,b5272e54-0ad8-462c-97f5-9af1ea47b1f1,b5272e54-0ad8-462c-97f5-9af1ea47b1f1,electronic_html,https://efdsearch.senate.gov/search/view/ptr/b5272e54-0ad8-462c-97f5-9af1ea47b1f1/
A. Mitchell,"McConnell, Jr.","A. Mitchell McConnell, Jr.","McConnell, A. Mitchell Jr. (Senator)",2024-06-13,Periodic Transaction Report for 06/13/2024,33379f87-4267-4484-baa7-1f48a4375f65,33379f87-4267-4484-baa7-1f48a4375f65,electronic_html,https://efdsearch.senate.gov/search/view/ptr/33379f87-4267-4484-baa7-1f48a4375f65/
John W,Hickenlooper,John W Hickenlooper,"Hickenlooper, John (Senator)",2024-06-10,Periodic Transaction Report for 06/10/2024,115febfe-55cb-4f57-8452-71748371578b,115febfe-55cb-4f57-8452-71748371578b,electronic_html,https://efdsearch.senate.gov/search/view/ptr/115febfe-55cb-4f57-8452-71748371578b/
